Id,PID,Lot Frontage,Lot Area,Alley,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,SalePrice,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Neighborhood_dummies_Blueste,Neighborhood_dummies_BrDale,Neighborhood_dummies_BrkSide,Neighborhood_dummies_ClearCr,Neighborhood_dummies_CollgCr,Neighborhood_dummies_Crawfor,Neighborhood_dummies_Edwards,Neighborhood_dummies_Gilbert,Neighborhood_dummies_Greens,Neighborhood_dummies_IDOTRR,Neighborhood_dummies_MeadowV,Neighborhood_dummies_Mitchel,Neighborhood_dummies_NAmes,Neighborhood_dummies_NPkVill,Neighborhood_dummies_NWAmes,Neighborhood_dummies_NoRidge,Neighborhood_dummies_NridgHt,Neighborhood_dummies_OldTown,Neighborhood_dummies_SWISU,Neighborhood_dummies_Sawyer,Neighborhood_dummies_SawyerW,Neighborhood_dummies_Somerst,Neighborhood_dummies_StoneBr,Neighborhood_dummies_Timber,Neighborhood_dummies_Veenker,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Central Air_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Season_Spring,Season_Summer,Season_Winter,Mo Sold_2,Mo Sold_3,Mo Sold_4,Mo Sold_5,Mo Sold_6,Mo Sold_7,Mo Sold_8,Mo Sold_9,Mo Sold_10,Mo Sold_11,Mo Sold_12,Exter Qual 2,Exter Cond 2,Kitchen Qual 2,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Alley Grvl,Alley Pave,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Overall Qual Gr Liv Area,Overall Qual^2,Overall Qual Garage Cars,Overall Qual Bsmt Qual,Overall Qual Garage Area,Bsmt Qual Gr Liv Area,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Yr Sold,Overall Qual TotRms AbvGrd,Gr Liv Area Garage Cars,Overall Qual 1st Flr SF,Overall Qual Street_Pave,Garage Cars Kitchen Qual 2,Garage Area Kitchen Qual 2,Garage Cars Exter Qual 2,Gr Liv Area Kitchen Qual 2,Garage Area Exter Qual 2,Gr Liv Area Exter Qual 2,Bsmt Qual Garage Area,Bsmt Qual Garage Cars,Overall Qual Total Bsmt SF,Total Bsmt SF Garage Cars,Overall Qual Kitchen Qual 2,Overall Qual Exter Qual 2,1st Flr SF Garage Cars,TotRms AbvGrd Exter Qual 2,1st Flr SF Kitchen Qual 2,Overall Qual Full Bath,Gr Liv Area Garage Area,1st Flr SF Exter Qual 2,Total Bsmt SF Kitchen Qual 2,Bsmt Qual 1st Flr SF,Bsmt Qual Exter Qual 2,TotRms AbvGrd Kitchen Qual 2,Bsmt Qual Kitchen Qual 2,Kitchen Qual Garage Cars,Full Bath Kitchen Qual 2,Gr Liv Area Garage Finish,Garage Finish Kitchen Qual 2,Total Bsmt SF Exter Qual 2,Garage Finish Garage Area,Exter Qual 2 Kitchen Qual 2,Kitchen Qual Garage Area,Garage Finish Exter Qual 2,Full Bath Garage Area,Fireplace Qu Exter Qual 2
828,906380210,64,6762,0,0,0,0,7,5,2007,2007,0,1,0,3,2.5,2,4,902,1.5,0,380,1282,2,0,1290,0,0,1290,1,0,2,0,2,1,1,6,0,1,3,2007,2,2,662,2.5,2.5,2,168,0,0,0,0,0,0,0,0,2009,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9030,49,14,21,4634,3870,14049,14049,14049,14063,42,2580,9030,7,2,662,2,1290,662,1290,1986,6,8974,2564,7,7,2580,6,1290,14,853980,1290,1282,3870,3,6,3,2,2,2580,2,1282,1324,1,662,2,1324,3
1694,528106110,105,15431,0,0,0,0,10,5,2005,2006,400,4,0,4,2.5,3,4,1430,1.5,0,564,1994,2,0,2046,0,0,2046,1,0,2,1,2,1,4,7,0,2,3,2005,3,3,878,2.5,2.5,2,188,65,0,0,175,0,0,0,0,2007,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20460,100,30,40,8780,8184,20050,20050,20060,20070,70,6138,20460,10,6,1756,6,4092,1756,4092,3512,12,19940,5982,20,20,6138,14,4092,20,1796388,4092,3988,8184,8,14,8,12,4,6138,6,3988,2634,4,3512,6,1756,6
571,533213040,34,3230,1,0,0,0,6,5,1999,1999,894,0,0,3,2.5,0,4,381,1.5,0,348,729,1,0,742,729,0,1471,0,0,2,1,3,1,0,6,0,0,0,1999,1,2,440,2.5,2.5,2,0,24,0,0,0,0,0,0,0,2009,172500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8826,36,12,18,2640,4413,11994,11994,11994,12054,36,2942,4452,6,0,0,0,0,0,0,1320,6,4374,1458,0,0,1484,0,0,12,647240,0,0,2226,0,0,0,0,0,1471,0,0,440,0,0,0,880,0
1192,534177180,90,10800,0,0,0,0,6,7,1974,1997,0,0,0,2.5,2.5,0,3.5,956,2.5,182,384,1522,0,0,1548,1066,0,2614,0,0,2,1,4,1,0,9,0,1,2.5,1974,2,2,624,2.5,2.5,2,38,243,0,0,0,0,0,0,0,2008,240000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15684,36,12,15,3744,6535,11844,11844,11982,12048,54,5228,9288,6,0,0,0,0,0,0,1560,5,9132,3044,0,0,3096,0,0,12,1631136,0,0,3870,0,0,0,0,0,5228,0,0,1248,0,0,0,1248,0
1806,528482090,102,11143,0,1,0,0,8,5,2004,2005,0,1,0,3,2.5,0,1.5,0,1.5,0,1580,1580,2,0,1580,886,0,2466,0,0,3,0,4,1,1,8,0,1,3,2004,2,2,610,2.5,2.5,2,159,214,0,0,0,0,0,0,0,2007,340000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19728,64,16,24,4880,7398,16032,16032,16040,16056,64,4932,12640,8,2,610,2,2466,610,2466,1830,6,12640,3160,8,8,3160,8,1580,24,1504260,1580,1580,4740,3,8,3,2,3,4932,2,1580,1220,1,610,2,1830,3
962,916386140,73,8925,0,1,0,0,8,5,2007,2007,0,1,0,3,2.5,2,4,16,1.5,0,1450,1466,2,0,1466,0,0,1466,0,0,2,0,3,1,1,7,0,0,0,2007,3,3,610,2.5,2.5,2,100,18,0,0,0,0,0,0,0,2009,201000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11728,64,24,24,4880,4398,16056,16056,16056,16072,56,4398,11728,8,3,610,3,1466,610,1466,1830,9,11728,4398,8,8,4398,7,1466,16,894260,1466,1466,4398,3,7,3,3,2,4398,3,1466,1830,1,610,3,1220,0
2142,907203110,120,10356,0,0,0,0,5,6,1975,1975,0,0,0,2.5,2.5,2,3,716,1.5,0,253,969,0,0,969,0,0,969,0,0,1,1,3,1,0,5,0,0,0,1975,1,2,440,2.5,2.5,2,0,0,0,0,0,0,0,1,0,2007,122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4845,25,10,12.5,2200,2422.5,9875,9875,9875,10035,25,1938,4845,5,0,0,0,0,0,0,1100,5,4845,1938,0,0,1938,0,0,5,426360,0,0,2422.5,0,0,0,0,0,969,0,0,440,0,0,0,440,0
1648,527302090,93,12299,0,0,0,0,7,6,1978,1985,67,0,0,3,2.5,0,4,1328,1.5,0,201,1529,0,0,1664,0,0,1664,1,0,2,0,3,1,1,7,0,1,2.5,1978,3,2,663,2.5,2.5,2,0,0,0,0,0,0,0,0,0,2007,213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11648,49,14,21,4641,4992,13846,13846,13895,14049,49,3328,11648,7,2,663,0,1664,0,0,1989,6,10703,3058,7,0,3328,0,1664,14,1103232,0,1529,4992,0,7,3,2,2,4992,3,0,1989,0,663,0,1326,0
618,534475250,90,9900,0,0,0,0,6,5,1967,1967,0,1,0,2.5,2.5,0,2.5,1173,1.5,0,507,1680,0,0,1691,0,0,1691,1,0,1,0,2,1,0,5,0,0,0,1967,1,2,550,3,2.5,2,0,67,260,0,0,0,0,1,0,2009,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10146,36,12,15,3300,4227.5,11802,11802,11802,12054,30,3382,10146,6,0,0,2,0,550,1691,1375,5,10080,3360,0,6,3382,5,0,6,930050,1691,0,4227.5,2.5,0,0,0,0,1691,0,1680,550,0,0,1,550,0
2108,906380200,64,6762,0,0,0,0,7,5,2007,2007,108,1,0,3,2.5,0,4,664,1.5,0,544,1208,2,0,1208,0,0,1208,1,0,2,0,2,1,1,6,0,0,0,2007,2,2,628,2.5,2.5,2,105,54,0,0,0,0,0,0,0,2007,195400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8456,49,14,21,4396,3624,14049,14049,14049,14049,42,2416,8456,7,2,628,2,1208,628,1208,1884,6,8456,2416,7,7,2416,6,1208,14,758624,1208,1208,3624,3,6,3,2,2,2416,2,1208,1256,1,628,2,1256,0
772,905103070,75,11625,0,0,0,0,5,6,1967,1967,172,0,0,2.5,2.5,0,3,527,1.5,0,525,1052,0,0,1052,0,0,1052,0,0,1,1,3,1,0,6,0,1,1.5,1984,3,1,668,2.5,2.5,2,0,215,0,0,0,0,0,0,0,2009,113500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5260,25,5,12.5,3340,2630,9835,9920,9835,10045,30,1052,5260,5,0,0,0,0,0,0,1670,2.5,5260,1052,0,0,1052,0,0,5,702736,0,0,2630,0,0,0,0,0,3156,0,0,2004,0,0,0,668,0
2672,903202120,65,6435,0,0,0,0,6,5,1939,1950,0,0,0,2.5,2.5,0,1.5,0,1.5,0,972,972,1,0,972,605,0,1577,0,0,1,0,3,1,-1,6,0,1,3,1939,1,1,312,2.5,2.5,2,0,0,0,0,0,0,0,0,0,2006,140200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9462,36,6,15,1872,3942.5,11634,11634,11700,12036,36,1577,5832,6,-1,-312,0,-1577,0,0,780,2.5,5832,972,-6,0,972,0,-972,6,492024,0,-972,2430,0,-6,-2.5,-1,-1,1577,-1,0,312,0,-312,0,312,0
2492,532376180,65,8450,0,0,0,0,5,6,1968,1968,90,0,0,2.5,2.5,0,3,162,2.5,270,450,882,0,0,909,0,0,909,0,0,1,0,3,1,0,5,0,0,0,1968,1,1,294,2.5,2.5,2,0,155,0,0,0,0,0,1,0,2006,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4545,25,5,12.5,1470,2272.5,9840,9840,9840,10030,25,909,4545,5,0,0,0,0,0,0,735,2.5,4410,882,0,0,909,0,0,5,267246,0,0,2272.5,0,0,0,0,0,909,0,0,294,0,0,0,294,0
2903,921205050,88,11577,0,0,0,0,9,5,2005,2006,382,4,0,3,2.5,3,4,1455,1.5,0,383,1838,2,0,1838,0,0,1838,1,0,2,0,3,1,4,9,0,1,3,2005,3,3,682,2.5,2.5,2,161,225,0,0,0,0,0,0,0,2006,359900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16542,81,27,27,6138,5514,18045,18045,18054,18054,81,5514,16542,9,6,1364,6,3676,1364,3676,2046,9,16542,5514,18,18,5514,18,3676,18,1253516,3676,3676,5514,6,18,6,12,4,5514,6,3676,2046,4,2728,6,1364,6
2783,907201160,50,8340,0,1,0,0,6,6,1977,1977,62,0,0,3,2.5,2,4,509,1.5,0,166,675,0,0,686,702,0,1388,0,0,1,1,3,1,0,6,0,0,0,1977,1,1,317,2.5,2.5,2,406,36,0,0,0,0,0,0,0,2006,157500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8328,36,6,18,1902,4164,11862,11862,11862,12036,36,1388,4116,6,0,0,0,0,0,0,951,3,4050,675,0,0,686,0,0,6,439996,0,0,2058,0,0,0,0,0,1388,0,0,317,0,0,0,317,0
786,905401100,92.5,10708,0,1,0,0,5,5,1955,1993,0,1,0,2.5,2.5,0,2,379,3,768,470,1617,2,1,1867,0,0,1867,1,0,1,0,2,1,0,7,0,3,3,1955,3,1,303,2.5,2.5,2,476,0,0,0,142,0,0,2,0,2009,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9335,25,5,12.5,1515,4667.5,9775,9775,9965,10045,35,1867,9335,5,0,0,1,0,303,1867,757.5,2.5,8085,1617,0,5,1867,7,0,5,565701,1867,0,4667.5,2.5,0,0,0,0,5601,0,1617,909,0,0,3,303,3
740,903230100,60,6911,0,0,0,0,5,5,1924,1950,0,0,0,2.5,2.5,1,2,405,1.5,0,740,1145,0,0,1301,0,0,1301,0,0,1,0,2,1,-1,5,1,0,0,1965,1,2,440,2.5,2.5,2,0,0,0,0,0,0,0,0,0,2009,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6505,25,10,12.5,2200,3252.5,9620,9825,9750,10045,25,2602,6505,5,-2,-440,0,-1301,0,0,1100,5,5725,2290,-5,0,2602,0,-1301,5,572440,0,-1145,3252.5,0,-5,-2.5,-2,-1,1301,-1,0,440,0,-440,0,440,0
2546,534403280,80,8800,0,0,0,0,6,6,1964,1964,425,0,0,2.5,2.5,0,3,553,1.5,0,698,1251,0,0,1251,0,0,1251,1,0,1,0,3,1,0,6,0,2,3,1964,2,1,461,2.5,2.5,2,0,116,0,0,0,0,0,1,700,2006,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7506,36,6,15,2766,3127.5,11784,11784,11784,12036,36,1251,7506,6,0,0,0,0,0,0,1152.5,2.5,7506,1251,0,0,1251,0,0,6,576711,0,0,3127.5,0,0,0,0,0,2502,0,0,922,0,0,0,461,0
851,907194160,65,10739,0,1,0,0,7,5,2002,2001,68,1,0,3,2.5,0,4,1259,1.5,0,172,1431,2,0,1444,0,0,1444,1,0,2,0,3,1,1,6,0,0,0,2002,2,2,577,2.5,2.5,2,144,40,0,0,0,0,0,0,0,2009,203000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10108,49,14,21,4039,4332,14014,14014,14007,14063,42,2888,10108,7,2,577,2,1444,577,1444,1731,6,10017,2862,7,7,2888,6,1444,14,833188,1444,1431,4332,3,6,3,2,2,2888,2,1431,1154,1,577,2,1154,0
