1750,Gilbert
1751,CollgCr
1752,BrkSide
1753,CollgCr
1754,Edwards
1755,NPkVill
1756,BrkSide
1757,Sawyer
1758,Crawfor
1759,Crawfor
1760,Gilbert
1761,Mitchel
1762,CollgCr
1763,NAmes
1764,NridgHt
1765,IDOTRR
1766,Mitchel
1767,NAmes
1768,NAmes
1769,SawyerW
1770,Edwards
1771,NridgHt
1772,BrDale
1773,Mitchel
1774,NAmes
1775,CollgCr
1776,BrkSide
1777,BrkSide
1778,SawyerW
1779,NAmes
1780,NWAmes
1781,Blmngtn
1782,SWISU
1783,Sawyer
1784,Sawyer
1785,NAmes
1786,CollgCr
1787,Crawfor
1788,MeadowV
1789,NAmes
1790,CollgCr
1791,Crawfor
1792,CollgCr
1793,IDOTRR
1794,Edwards
1795,Greens
1796,NridgHt
1797,OldTown
1798,Edwards
1799,Edwards
1800,NridgHt
1801,NAmes
1802,SawyerW
1803,Mitchel
1804,Crawfor
1805,OldTown
1806,CollgCr
1807,NridgHt
1808,NWAmes
1809,OldTown
1810,SawyerW
1811,Somerst
1812,SawyerW
1813,Blmngtn
1814,Edwards
1815,Somerst
1816,SawyerW
1817,NAmes
1818,NAmes
1819,CollgCr
1820,Gilbert
1821,SawyerW
1822,NAmes
1823,OldTown
1824,Somerst
1825,Blmngtn
1826,BrkSide
1827,Veenker
1828,NWAmes
1829,NridgHt
1830,SawyerW
1831,NridgHt
1832,Gilbert
1833,NAmes
1834,BrDale
1835,NridgHt
1836,Somerst
1837,NAmes
1838,Blueste
1839,Somerst
1840,CollgCr
1841,OldTown
1842,Edwards
1843,ClearCr
1844,OldTown
1845,NAmes
1846,Sawyer
1847,BrkSide
1848,Mitchel
1849,Gilbert
1850,NoRidge
1851,CollgCr
1852,Edwards
1853,Somerst
1854,ClearCr
1855,Somerst
1856,MeadowV
1857,CollgCr
1858,CollgCr
1859,NAmes
1860,Edwards
1861,OldTown
1862,SWISU
1863,NoRidge
1864,NWAmes
1865,Sawyer
1866,NoRidge
1867,NAmes
1868,Gilbert
1869,NAmes
1870,Edwards
1871,CollgCr
1872,NridgHt
1873,Gilbert
1874,Gilbert
1875,Mitchel
1876,BrkSide
1877,CollgCr
1878,Mitchel
1879,Gilbert
1880,Edwards
1881,Somerst
1882,Gilbert
1883,Gilbert
1884,Edwards
1885,Edwards
1886,NWAmes
1887,NAmes
1888,NPkVill
1889,SawyerW
1890,SawyerW
1891,Edwards
1892,Edwards
1893,Edwards
1894,Edwards
1895,Sawyer
1896,Somerst
1897,Edwards
1898,Crawfor
1899,Gilbert
1900,NAmes
1901,CollgCr
1902,Edwards
1903,CollgCr
1904,Edwards
1905,Edwards
1906,Edwards
1907,NAmes
1908,NoRidge
1909,NoRidge
1910,Gilbert
1911,NAmes
1912,SawyerW
1913,Sawyer
1914,NridgHt
1915,IDOTRR
1916,BrkSide
1917,NWAmes
1918,Crawfor
1919,Sawyer
1920,OldTown
1921,Mitchel
1922,BrkSide
1923,NAmes
1924,NoRidge
1925,NWAmes
1926,Crawfor
1927,Mitchel
1928,OldTown
1929,NridgHt
1930,NoRidge
1931,Somerst
1932,Mitchel
1933,Gilbert
1934,NridgHt
1935,CollgCr
1936,NAmes
1937,NAmes
1938,CollgCr
1939,OldTown
1940,SawyerW
1941,Gilbert
1942,BrkSide
1943,Sawyer
1944,Blmngtn
1945,IDOTRR
1946,NAmes
1947,SawyerW
1948,Mitchel
1949,Gilbert
1950,Mitchel
1951,Somerst
1952,OldTown
1953,Blueste
1954,Gilbert
1955,NridgHt
1956,NWAmes
1957,Somerst
1958,MeadowV
1959,NAmes
1960,CollgCr
1961,Edwards
1962,NridgHt
1963,NWAmes
1964,StoneBr
1965,OldTown
1966,NAmes
1967,Timber
1968,SWISU
1969,NAmes
1970,NoRidge
1971,BrkSide
1972,Sawyer
1973,Gilbert
1974,BrkSide
1975,NAmes
1976,NoRidge
1977,NoRidge
1978,BrkSide
1979,Somerst
1980,Gilbert
1981,Edwards
1982,MeadowV
1983,NAmes
1984,Somerst
1985,CollgCr
1986,NWAmes
1987,NPkVill
1988,Sawyer
1989,Sawyer
1990,NridgHt
1991,Mitchel
1992,Timber
1993,Crawfor
1994,Edwards
1995,NAmes
1996,IDOTRR
1997,CollgCr
1998,NWAmes
1999,OldTown
2000,NAmes
2001,SawyerW
2002,NridgHt
2003,Sawyer
2004,Somerst
2005,OldTown
2006,BrDale
2007,MeadowV
2008,NWAmes
2009,NAmes
2010,IDOTRR
2011,NAmes
2012,NridgHt
2013,NWAmes
2014,NridgHt
2015,Mitchel
2016,Sawyer
2017,IDOTRR
2018,Gilbert
2019,CollgCr
2020,Gilbert
2021,CollgCr
2022,Crawfor
2023,NridgHt
2024,NWAmes
2025,NridgHt
2026,Crawfor
2027,NAmes
2028,NWAmes
2029,Timber
2030,IDOTRR
2031,NAmes
2032,Mitchel
2033,Blueste
2034,CollgCr
2035,Crawfor
2036,Somerst
2037,Sawyer
2038,NAmes
2039,MeadowV
2040,ClearCr
2041,NridgHt
2042,Edwards
2043,BrkSide
2044,SawyerW
2045,NridgHt
2046,Timber
2047,Edwards
2048,Crawfor
2049,NAmes
2050,Gilbert
